Title,Title_link,Thumbnail,car-details,payment-total
Jaguar XE XE 300 Sport,https://www.kavak.com/jaguar-xe-xe-300-sport-2019-compra-de-autos-108525,,"2019 • 7,440 km • Puebla","$959,999"
Hyundai Elantra GLS,https://www.kavak.com/hyundai-elantra-gls-2017-compra-de-autos-108520,,"2017 • 66,680 km • Ciudad de México","$214,999"
Mercedes Benz Clase Glc GLC 300 Sport,https://www.kavak.com/mercedes-benz-clase-glc-glc-300-sport-2016-compra-de-autos-108519,,"2016 • 54,620 km • Ciudad de México","$525,999"
Chevrolet Trax LT (Línea anterior),https://www.kavak.com/chevrolet-trax-lt-linea-anterior-2016-compra-de-autos-108514,,"2016 • 103,000 km • Guadalajara","$244,999"
Ford Escape SE Plus,https://www.kavak.com/ford-escape-se-plus-2013-compra-de-autos-120918,,"2013 • 111,200 km • Guadalajara","$219,999"
Nissan NP300 Frontier LE,https://www.kavak.com/nissan-np300-frontier-le-2018-compra-de-autos-108510,,"2018 • 46,160 km • Ciudad de México","$406,999"
Kia Sorento EX,https://www.kavak.com/kia-sorento-ex-2017-compra-de-autos-108476,,"2017 • 56,850 km • Ciudad de México","$398,999"
Nissan Kicks Sense,https://www.kavak.com/nissan-kicks-sense-2018-compra-de-autos-120962,,"2018 • 77,200 km • Guadalajara","$269,999"
Kia Forte SX,https://www.kavak.com/kia-forte-sx-2016-compra-de-autos-108472,,"2016 • 95,200 km • Ciudad de México","$240,999"
Honda Civic Turbo Plus Sedan,https://www.kavak.com/honda-civic-turbo-plus-sedan-2016-compra-de-autos-108470,,"2016 • 73,900 km • Ciudad de México","$299,999"
Mazda CX-5 I Grand Touring,https://www.kavak.com/mazda-cx-5-i-grand-touring-2015-compra-de-autos-108468,,"2015 • 95,060 km • Ciudad de México","$287,999"
Toyota RAV4 LE,https://www.kavak.com/toyota-rav4-le-2018-compra-de-autos-108463,,"2018 • 68,450 km • Ciudad de México","$365,999"
Kia Rio LX,https://www.kavak.com/kia-rio-lx-2018-compra-de-autos-121177,,"2018 • 31,800 km • Guadalajara","$222,999"
Nissan X Trail Advance,https://www.kavak.com/nissan-x-trail-advance-2016-compra-de-autos-108401,,"2016 • 111,200 km • Guadalajara","$281,999"
Nissan Versa Exclusive,https://www.kavak.com/nissan-versa-exclusive-2018-compra-de-autos-108397,,"2018 • 63,540 km • Puebla","$240,999"
Honda CR-V EX,https://www.kavak.com/honda-cr-v-ex-2017-compra-de-autos-108394,,"2017 • 105,000 km • Puebla","$389,999"
Toyota RAV4 LE,https://www.kavak.com/toyota-rav4-le-2018-compra-de-autos-108392,,"2018 • 29,350 km • Ciudad de México","$367,999"
Kia Forte EX,https://www.kavak.com/kia-forte-ex-2016-compra-de-autos-108387,https://images.kavak.services/images/108387/forte-kia-ex-2016-exterior-frontsidepilotnear-16264765546568.jpg?d=540x310,"2016 • 70,430 km • Ciudad de México","$212,999"
Bmw X3 20i Executive,https://www.kavak.com/bmw-x3-20i-executive-2019-compra-de-autos-108386,https://images.kavak.services/images/108386/x3-bmw-20i-executive-2019-exterior-frontsidepilotnear-16262151644330.jpg?d=540x310,"2019 • 47,115 km • Ciudad de México","$675,999"
Kia Rio EX,https://www.kavak.com/kia-rio-ex-2018-compra-de-autos-108385,https://images.kavak.services/images/108385/rio-kia-ex-2018-exterior-frontsidepilotnear-16265014778504.jpg?d=540x310,"2018 • 63,050 km • Ciudad de México","$254,999"
Nissan Sentra Advance,https://www.kavak.com/nissan-sentra-advance-2018-compra-de-autos-108383,https://images.kavak.services/images/108383/sentra-nissan-advance--2018-exterior-frontsidepilotnear-16274076703291.jpg?d=540x310,"2018 • 71,000 km • Ciudad de México","$243,999"
Seat Ibiza Xcellence,https://www.kavak.com/seat-ibiza-xcellente-2019-compra-de-autos-121383,https://images.kavak.services/images/121383/EXTERIOR-frontSidePilotNear-16335341985430.jpg?d=540x310,"2019 • 29,300 km • Guadalajara","$294,999"
Chevrolet Spark Hatch Back LTZ (Línea anterior),https://www.kavak.com/chevrolet-spark-hatch-back-ltz-linea-anterior-2018-compra-de-autos-108373,https://images.kavak.services/images/108373/spark-chevrolet-hatch-back-ltz-(linea-anterior)-2018-exterior-frontsidepilotnear-16268512921573.jpg?d=540x310,"2018 • 43,000 km • Ciudad de México","$207,999"
Suzuki Ciaz RS,https://www.kavak.com/suzuki-ciaz-rs-2018-compra-de-autos-108369,https://images.kavak.services/images/108369/ciaz-suzuki-rs-2018-exterior-frontsidepilotnear-16272737838855.jpg?d=540x310,"2018 • 46,000 km • Ciudad de México","$222,999"
Suzuki Swift Hatch Back Boosterjet,https://www.kavak.com/suzuki-swift-hatch-back-boosterjet-2018-compra-de-autos-121759,https://images.kavak.services/images/121759/EXTERIOR-frontSidePilotNear-16335494707442.jpg?d=540x310,"2018 • 71,000 km • Guadalajara","$239,999"
Kia Soul EX,https://www.kavak.com/kia-soul-ex-2017-compra-de-autos-108360,https://images.kavak.services/images/108360/soul-kia-ex-2017-exterior-frontsidepilotnear-16271587797100.jpg?d=540x310,"2017 • 34,200 km • Puebla","$273,999"
Toyota RAV4 LE,https://www.kavak.com/toyota-rav4-le-2017-compra-de-autos-21546,,"2017 • 52,733 km • Guadalajara","$310,999"
Volkswagen Jetta A6 Sportline,https://www.kavak.com/volkswagen-jetta-a6-sportline-2017-compra-de-autos-108351,,"2017 • 69,000 km • Ciudad de México","$288,999"
Chevrolet Beat LT,https://www.kavak.com/chevrolet-beat-lt-2020-compra-de-autos-108350,,"2020 • 18,300 km • Ciudad de México","$177,999"
Suzuki S-Cross GL,https://www.kavak.com/suzuki-s-cross-gl-2016-compra-de-autos-108346,,"2016 • 94,840 km • Ciudad de México","$220,999"
Volkswagen Jetta A6 Comfortline,https://www.kavak.com/volkswagen-jetta-a6-comfortline-2015-compra-de-autos-108341,,"2015 • 100,240 km • Puebla","$202,999"
Chevrolet Sonic HB. LT TM5 (Línea anterior),https://www.kavak.com/chevrolet-sonic-hb-lt-tm5-linea-anterior-2016-compra-de-autos-108340,,"2016 • 75,000 km • Guadalajara","$152,999"
Volkswagen Jetta A6 Trendline,https://www.kavak.com/volkswagen-jetta-a6-trendline-2017-compra-de-autos-108333,,"2017 • 70,700 km • Ciudad de México","$248,999"
Suzuki Vitara GLS,https://www.kavak.com/suzuki-vitara-gls-2017-compra-de-autos-108329,,"2017 • 85,000 km • Ciudad de México","$269,999"
Ford Figo Titanium,https://www.kavak.com/ford-figo-titanium-2017-compra-de-autos-108326,,"2017 • 82,000 km • Ciudad de México","$177,999"
Audi Q3 Quattro Luxury,https://www.kavak.com/audi-q3-quattro-luxury-2015-compra-de-autos-21905,,"2015 • 95,700 km • Guadalajara","$310,999"
Kia Forte LX,https://www.kavak.com/kia-forte-lx-2017-compra-de-autos-108310,,"2017 • 57,000 km • Ciudad de México","$202,999"
Hyundai Accent GL,https://www.kavak.com/hyundai-accent-gl-2018-compra-de-autos-108309,,"2018 • 70,030 km • Ciudad de México","$199,999"
Seat Leon FR 1.4T,https://www.kavak.com/seat-leon-fr-14t-2018-compra-de-autos-108303,,"2018 • 40,000 km • Ciudad de México","$344,999"
Volkswagen Touareg V6 4x4,https://www.kavak.com/volkswagen-touareg-v6-4x4-2016-compra-de-autos-108299,,"2016 • 103,660 km • Puebla","$426,999"
Seat Toledo Reference,https://www.kavak.com/seat-toledo-reference-2017-compra-de-autos-25870,,"2017 • 94,990 km • Guadalajara","$189,999"
Hyundai Elantra GLS TA,https://www.kavak.com/hyundai-elantra-gls-ta-2018-compra-de-autos-108293,,"2018 • 46,150 km • Ciudad de México","$254,999"
Audi A1 Sportback Hatch Back Ego,https://www.kavak.com/audi-a1-sportback-hatch-back-ego-2018-compra-de-autos-26269,,"2018 • 50,103 km • Guadalajara","$335,999"
Bmw Serie 4 420i Sport Line Coupé,https://www.kavak.com/bmw-serie-4-420i-sport-line-coupe-2018-compra-de-autos-108288,,"2018 • 51,000 km • Puebla","$532,999"
Audi A3 Attraction Plus,https://www.kavak.com/audi-a3-attraction-plus-2016-compra-de-autos-108285,,"2016 • 80,450 km • Ciudad de México","$347,999"
Chevrolet Spark Hatch Back LTZ,https://www.kavak.com/chevrolet-spark-hatch-back-ltz-2017-compra-de-autos-26681,,"2017 • 41,200 km • Guadalajara","$156,999"
Mazda MX-5 I Sport,https://www.kavak.com/mazda-mx-5-i-sport-2017-compra-de-autos-108273,,"2017 • 67,050 km • Ciudad de México","$322,999"
Kia Sportage SXL 4X4,https://www.kavak.com/kia-sportage-sxl-4x4-2016-compra-de-autos-108256,,"2016 • 92,000 km • Ciudad de México","$352,999"
Kia Sportage EX,https://www.kavak.com/kia-sportage-ex-2017-compra-de-autos-108246,,"2017 • 82,200 km • Ciudad de México","$354,999"
Volkswagen Passat V6 3.6l,https://www.kavak.com/volkswagen-passat-v6-36l-2017-compra-de-autos-108242,,"2017 • 60,200 km • Puebla","$319,999"
Mazda CX-5 i Sport,https://www.kavak.com/mazda-cx-5-i-sport-2018-compra-de-autos-108241,,"2018 • 62,000 km • Ciudad de México","$389,999"
Nissan Maxima SR,https://www.kavak.com/nissan-maxima-sr-2017-compra-de-autos-108236,,"2017 • 104,400 km • Ciudad de México","$375,999"
Suzuki Vitara GLX,https://www.kavak.com/suzuki-vitara-glx-2016-compra-de-autos-108228,,"2016 • 112,500 km • Ciudad de México","$286,999"
Honda Fit Hatch Back Cool,https://www.kavak.com/honda-fit-hatch-back-cool-2016-compra-de-autos-108225,https://images.kavak.services/images/108225/fit-honda-hatch-back-cool-2016-exterior-frontsidepilotnear-16303411251155.jpg?d=540x310,"2016 • 71,300 km • Ciudad de México","$187,999"
Mazda CX-5 S Grand Touring,https://www.kavak.com/mazda-cx-5-s-grand-touring-2015-compra-de-autos-108212,https://images.kavak.services/images/108212/cx-5-mazda-s-grand-touring--2015-exterior-frontsidepilotnear-16264472636618.jpg?d=540x310,"2015 • 111,100 km • Ciudad de México","$295,999"
Bmw Serie 3 318i Executive,https://www.kavak.com/bmw-serie-3-318i-executive-2018-compra-de-autos-26711,https://images.kavak.services/images/26711/bmw-serie-3-318i-executive2018-frontal-lateral-piloto-lejana-1605743577560.jpg?d=540x310,"2018 • 54,717 km • Guadalajara","$387,999"
Mazda 3 HB i touring,https://www.kavak.com/mazda-mazda-3-hb-i-touring-2015-compra-de-autos-108199,https://images.kavak.services/images/108199/mazda-3-mazda-hb-i-touring-2015-exterior-frontsidepilotnear-16280302251445.jpg?d=540x310,"2015 • 67,445 km • Ciudad de México","$218,999"
Honda CR-V I Style,https://www.kavak.com/honda-cr-v-i-style-2016-compra-de-autos-27421,https://images.kavak.services/images/27421/honda-cr-v-i-style2016-frontal-lateral-piloto-lejana-1606246167958.jpg?d=540x310,"2016 • 81,860 km • Guadalajara","$310,999"
Audi A1 Hatch Back Cool,https://www.kavak.com/audi-a1-hatch-back-cool-2017-compra-de-autos-108196,https://images.kavak.services/images/108196/a1-audi-hatch-back-cool---2017-exterior-frontsidepilotnear-16263761147219.jpg?d=540x310,"2017 • 35,010 km • Ciudad de México","$277,999"
Nissan Sentra Nismo,https://www.kavak.com/nissan-sentra-nismo-2019-compra-de-autos-108194,https://images.kavak.services/images/108194/sentra-nissan-nismo-2019-exterior-frontsidepilotnear-16261639698404.jpg?d=540x310,"2019 • 10,200 km • Ciudad de México","$374,999"
Suzuki Swift Hatch Back GLX,https://www.kavak.com/suzuki-swift-hatch-back-glx-2018-compra-de-autos-108192,https://images.kavak.services/images/108192/swift-suzuki-hatch-back-glx-2018-exterior-frontsidepilotnear-16269799279989.jpg?d=540x310,"2018 • 61,470 km • Puebla","$238,999"
Mazda CX-9 Grand Touring,https://www.kavak.com/mazda-cx-9-grand-touring-2017-compra-de-autos-108175,https://images.kavak.services/images/108175/cx-9-mazda-grand-touring-2017-exterior-frontsidepilotnear-16261611093365.jpg?d=540x310,"2017 • 42,100 km • Ciudad de México","$509,999"
Hyundai Elantra GLS TA,https://www.kavak.com/hyundai-elantra-gls-ta-2018-compra-de-autos-108174,,"2018 • 37,700 km • Ciudad de México","$254,999"
Buick Encore Premium,https://www.kavak.com/buick-encore-premium-2017-compra-de-autos-108165,,"2017 • 69,049 km • Puebla","$327,999"
Kia Forte L,https://www.kavak.com/kia-forte-l-2018-compra-de-autos-108163,,"2018 • 63,600 km • Ciudad de México","$234,999"
Seat Leon Style 1.4T,https://www.kavak.com/seat-leon-style-14t-2016-compra-de-autos-27576,,"2016 • 89,124 km • Guadalajara","$249,999"
Audi A3 Dynamic,https://www.kavak.com/audi-a3-dynamic-2018-compra-de-autos-108143,,"2018 • 62,200 km • Guadalajara","$380,999"
Volkswagen Golf A7 Hatch Back  Trendline,https://www.kavak.com/volkswagen-golf-a7-hatch-back-trendline-2016-compra-de-autos-27698,,"2016 • 89,001 km • Guadalajara","$214,999"
Bmw Serie 3 320i,https://www.kavak.com/bmw-serie-3-320i-2016-compra-de-autos-108128,,"2016 • 77,800 km • Ciudad de México","$329,999"
Hyundai ix35 Limited,https://www.kavak.com/hyundai-ix35-limited-2015-compra-de-autos-108127,,"2015 • 95,000 km • Guadalajara","$264,999"
Chevrolet Trax LS (Cambio de línea),https://www.kavak.com/chevrolet-trax-ls-cambio-de-linea-2017-compra-de-autos-108124,,"2017 • 59,000 km • Ciudad de México","$241,999"
Volkswagen Golf A7 Hatch Back  Trendline,https://www.kavak.com/volkswagen-golf-a7-hatch-back-trendline-2017-compra-de-autos-108090,,"2017 • 99,000 km • Puebla","$264,999"
Nissan Versa Sense,https://www.kavak.com/nissan-versa-sense-2018-compra-de-autos-108086,,"2018 • 63,200 km • Ciudad de México","$196,999"
Honda HR-V Uniq,https://www.kavak.com/honda-hr-v-uniq-2017-compra-de-autos-108073,,"2017 • 40,630 km • Ciudad de México","$287,999"
Bmw Serie 1 Hatch Back 120i Basico,https://www.kavak.com/bmw-serie-1-hatch-back-120i-basico-2016-compra-de-autos-108071,,"2016 • 96,100 km • Guadalajara","$279,999"
Suzuki Vitara GLX,https://www.kavak.com/suzuki-vitara-glx-2016-compra-de-autos-108066,,"2016 • 90,150 km • Ciudad de México","$283,999"
Nissan X Trail Advance,https://www.kavak.com/nissan-x-trail-advance-2016-compra-de-autos-108054,,"2016 • 87,300 km • Ciudad de México","$284,999"
Audi A6 Elite 2.0T,https://www.kavak.com/audi-a6-elite-20t-2017-compra-de-autos-28162,,"2017 • 53,439 km • Guadalajara","$514,999"
Honda Accord Touring,https://www.kavak.com/honda-accord-touring-2018-compra-de-autos-108049,,"2018 • 53,500 km • Ciudad de México","$452,999"
Bmw X1 20i X Line,https://www.kavak.com/bmw-x1-20i-x-line-2016-compra-de-autos-108041,,"2016 • 99,900 km • Guadalajara","$361,999"
Kia Rio LX,https://www.kavak.com/kia-rio-lx-2018-compra-de-autos-108040,,"2018 • 88,600 km • Guadalajara","$223,999"
Ford Fusion SE Advance,https://www.kavak.com/ford-fusion-se-advance-2017-compra-de-autos-108038,,"2017 • 55,000 km • Ciudad de México","$302,999"
Land Rover Discovery Sport SE,https://www.kavak.com/land-rover-discovery-sport-se-2017-compra-de-autos-28165,,"2017 • 69,218 km • Guadalajara","$458,999"
Honda CR-V EX,https://www.kavak.com/honda-cr-v-ex-2013-compra-de-autos-108032,,"2013 • 90,500 km • Ciudad de México","$248,999"
Ford Escape Trend Advance Ecoboost,https://www.kavak.com/ford-escape-trend-advance-ecoboost-2015-compra-de-autos-108025,,"2015 • 94,500 km • Ciudad de México","$249,999"
Kia Rio EX,https://www.kavak.com/kia-rio-ex-2018-compra-de-autos-108023,,"2018 • 32,000 km • Ciudad de México","$249,999"
Mazda MX-5 i Grand Touring,https://www.kavak.com/mazda-mx-5-i-grand-touring-2017-compra-de-autos-108017,,"2017 • 33,900 km • Guadalajara","$407,999"
Mazda CX-5 S Grand Touring,https://www.kavak.com/mazda-cx-5-s-grand-touring-2016-compra-de-autos-108016,,"2016 • 78,460 km • Ciudad de México","$309,999"
Nissan Versa Advance,https://www.kavak.com/nissan-versa-advance-2019-compra-de-autos-108011,,"2019 • 46,580 km • Ciudad de México","$222,999"
Volkswagen Vento Comfortline,https://www.kavak.com/volkswagen-vento-comfortline-2019-compra-de-autos-108002,https://images.kavak.services/images/108002/EXTERIOR-frontSidePilotNear-16269929031655.jpg?d=540x310,"2019 • 49,000 km • Puebla","$217,999"
Seat Ibiza Style,https://www.kavak.com/seat-ibiza-style-2018-compra-de-autos-107999,https://images.kavak.services/images/107999/ibiza-seat-style--2018-exterior-frontsidepilotnear-16269703103374.jpg?d=540x310,"2018 • 78,300 km • Guadalajara","$249,999"
Mini Cooper Salt,https://www.kavak.com/mini-mini-cooper-salt-2016-compra-de-autos-28439,https://images.kavak.services/images/28439/mini-cooper-salt2016-frontal-lateral-piloto-lejana-1606885553216.jpg?d=540x310,"2016 • 73,688 km • Guadalajara","$247,999"
Bmw Serie 1 Hatch Back 120i Urban Line,https://www.kavak.com/bmw-serie-1-hatch-back-120i-urban-line-2016-compra-de-autos-107995,https://images.kavak.services/images/107995/serie-1-bmw-hatch-back-120i-urban-line--2016-exterior-frontsidepilotnear-16262340717437.jpg?d=540x310,"2016 • 104,320 km • Ciudad de México","$309,999"
Mazda 6 I Grand Touring Plus,https://www.kavak.com/mazda-mazda-6-i-grand-touring-plus-2018-compra-de-autos-107992,https://images.kavak.services/images/107992/mazda-6-mazda-i-grand-touring-plus-2018-exterior-frontsidepilotnear-16262841517044.jpg?d=540x310,"2018 • 44,820 km • Puebla","$372,999"
Nissan Maxima SR,https://www.kavak.com/nissan-maxima-sr-2017-compra-de-autos-107989,https://images.kavak.services/images/107989/maxima-nissan-sr-2017-exterior-frontsidepilotnear-16260994257494.jpg?d=540x310,"2017 • 59,300 km • Guadalajara","$375,999"
Hyundai ix35 Limited,https://www.kavak.com/hyundai-ix35-limited-2015-compra-de-autos-107985,https://images.kavak.services/images/107985/ix35-hyundai-limited-2015-exterior-frontsidepilotnear-16260780749533.jpg?d=540x310,"2015 • 101,300 km • Ciudad de México","$264,999"
Ford Edge Titanium,https://www.kavak.com/ford-edge-titanium-2018-compra-de-autos-107980,https://images.kavak.services/images/107980/edge-ford-titanium-2018-exterior-frontsidepilotnear-16259364245082.jpg?d=540x310,"2018 • 40,500 km • Ciudad de México","$512,999"
Nissan March Hatch Back Advance,https://www.kavak.com/nissan-march-hatch-back-advance-2016-compra-de-autos-107976,https://images.kavak.services/images/107976/march-nissan-hatch-back-advance--2016-exterior-frontsidepilotnear-16261326965535.jpg?d=540x310,"2016 • 105,550 km • Puebla","$155,999"
Bmw X3 28i X Line,https://www.kavak.com/bmw-x3-28i-x-line-2017-compra-de-autos-107973,,"2017 • 65,900 km • Guadalajara","$507,999"
Kia Soul SX,https://www.kavak.com/kia-soul-sx-2018-compra-de-autos-107952,,"2018 • 39,940 km • Ciudad de México","$365,999"
Dodge Neon Sport,https://www.kavak.com/dodge-neon-sport-2020-compra-de-autos-107951,,"2020 • 26,070 km • Puebla","$284,999"
Volkswagen Golf A7 Hatch Back Comfortline 1.4T,https://www.kavak.com/volkswagen-golf-a7-hatch-back-comfortline-14t-2015-compra-de-autos-107949,,"2015 • 64,900 km • Ciudad de México","$242,999"
